"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA5002331D3?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9A00349DE9?OpenDocument"	"336"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"13"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"25.11.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Raimond Tamm, Nikolai Põdramägi, Ants Kask, Kadri Leetmaa, Martin Bek, Verni Loodmaa, Hannes Klaas, Aleksandr Litvinenko, Triin Veber, Karl Kull; e-posti teel Toomas Kapp, Argo Annuk, Auli Solo, Jaan Sõrra"	"Rain Suursaar"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, rahandusosakonna juhataja Külli Lust, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA5002331D3?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9E00301841?OpenDocument"	"336"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"13"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"28.11.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Olev Raju, Raimond Tamm, Väino Kull, Jaak Nigul, Tajo Kadajas, Heljo Pikhof, Margus Maidla, elektrooniliselt Jüri Kõre"	"Igor Abarenkov, Peeter Laurson"	"abilinnapea Kajar Lember, rahandusosakonna juhataja Külli Lust, linnamajanduse osakonna juhataja Rein Haak"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA5002329C9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9A00349DE9?OpenDocument"	"337"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"13"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"25.11.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Raimond Tamm, Nikolai Põdramägi, Ants Kask, Kadri Leetmaa, Martin Bek, Verni Loodmaa, Hannes Klaas, Aleksandr Litvinenko, Triin Veber, Karl Kull; e-posti teel Toomas Kapp, Argo Annuk, Auli Solo, Jaan Sõrra"	"Rain Suursaar"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, rahandusosakonna juhataja Külli Lust, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA5002329C9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9E00301841?OpenDocument"	"337"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"13"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"28.11.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Olev Raju, Raimond Tamm, Väino Kull, Jaak Nigul, Tajo Kadajas, Heljo Pikhof, Margus Maidla, elektrooniliselt Jüri Kõre"	"Igor Abarenkov, Peeter Laurson"	"abilinnapea Kajar Lember, rahandusosakonna juhataja Külli Lust, linnamajanduse osakonna juhataja Rein Haak"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA500231746?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9A00349DE9?OpenDocument"	"338"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"13"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"25.11.2014"	"17:00 - 19:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Raimond Tamm, Nikolai Põdramägi, Ants Kask, Kadri Leetmaa, Martin Bek, Verni Loodmaa, Hannes Klaas, Aleksandr Litvinenko, Triin Veber, Karl Kull; e-posti teel Toomas Kapp, Argo Annuk, Auli Solo, Jaan Sõrra"	"Rain Suursaar"	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, linnamajanduse osakonna juhataja Rein Haak, rahandusosakonna juhataja Külli Lust, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA500231746?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D90003A7437?OpenDocument"	"338"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"26.11.2014"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Toivo Maimets, Triin Anette Kaasik; e-posti teel Toomas Kapp, Triin Lukk, Tarmo Noop"	"Udo Viilukas"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks, arhitektuuri ja ehituse osakonna järelevalveteenistuse juhataja Andres Aint, linnavolikogu liige Nikolai Põdramägi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA500230EBC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D90003A7437?OpenDocument"	"339"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"26.11.2014"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Toivo Maimets, Triin Anette Kaasik; e-posti teel Toomas Kapp, Triin Lukk, Tarmo Noop"	"Udo Viilukas"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks, arhitektuuri ja ehituse osakonna järelevalveteenistuse juhataja Andres Aint, linnavolikogu liige Nikolai Põdramägi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA50023077C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D90003A7437?OpenDocument"	"340"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"26.11.2014"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Toivo Maimets, Triin Anette Kaasik; e-posti teel Toomas Kapp, Triin Lukk, Tarmo Noop"	"Udo Viilukas"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks, arhitektuuri ja ehituse osakonna järelevalveteenistuse juhataja Andres Aint, linnavolikogu liige Nikolai Põdramägi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DA50022FD64?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D90003A7437?OpenDocument"	"341"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"20"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"26.11.2014"	"17:00 - 19:30"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Toivo Maimets, Triin Anette Kaasik; e-posti teel Toomas Kapp, Triin Lukk, Tarmo Noop"	"Udo Viilukas"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnamajanduse osakonna juhataja Rein Haak, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks, arhitektuuri ja ehituse osakonna järelevalveteenistuse juhataja Andres Aint, linnavolikogu liige Nikolai Põdramägi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000225843?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D87003F9A1B?OpenDocument"	"342"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"05.11.2014"	"15:00 - 16:00"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Peeter Tulviste, Piret Uluots, Mihkel Lees, Jelena Frunze, Märt Põder, Ants Laaneots, elektrooniliselt  Evert Rööpson"	"Aadu Must, Helmer Jõgi"	"abilinnapea Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000225843?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D81003DEA68?OpenDocument"	"342"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"11"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni e-koosolek"	"06.11.2014"	"00:00"	"Elektrooniline koosolek (seisukoha saatmise tähtaeg 06.11.2014 kl 17.00)"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Harri Jallajas, Mati Tolmoff, Ilme-Tiiu Tinni, Riina Kallas, Alo Pettai, Kaspar Kokk, Triin Anette Kaasik, Ester Veskimets, Lembit Kalev, Arno Arukask, Tõnis Lukas"	"Roman Mugur, Karl Kull"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000225843?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D880050D617?OpenDocument"	"342"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"12"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"07.11.2014"	"09:00 - 09:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Olev Raju, Raimond Tamm, Väino Kull, Peeter Laurson, elektrooniliselt Jaak Nigul, Tajo Kadajas, Heljo Pikhof ja Margus Maidla"	""	"abilinnapead Jarno Laur ja  Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000224E55?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D87003F9A1B?OpenDocument"	"343"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"05.11.2014"	"15:00 - 16:00"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Peeter Tulviste, Piret Uluots, Mihkel Lees, Jelena Frunze, Märt Põder, Ants Laaneots, elektrooniliselt  Evert Rööpson"	"Aadu Must, Helmer Jõgi"	"abilinnapea Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000224E55?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D880050D617?OpenDocument"	"343"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"12"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"07.11.2014"	"09:00 - 09:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Olev Raju, Raimond Tamm, Väino Kull, Peeter Laurson, elektrooniliselt Jaak Nigul, Tajo Kadajas, Heljo Pikhof ja Margus Maidla"	""	"abilinnapead Jarno Laur ja  Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D900022453D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D87003F9A1B?OpenDocument"	"344"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"14"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"05.11.2014"	"15:00 - 16:00"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Peeter Tulviste, Piret Uluots, Mihkel Lees, Jelena Frunze, Märt Põder, Ants Laaneots, elektrooniliselt  Evert Rööpson"	"Aadu Must, Helmer Jõgi"	"abilinnapea Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D900022453D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D880050D617?OpenDocument"	"344"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"12"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"07.11.2014"	"09:00 - 09:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Olev Raju, Raimond Tamm, Väino Kull, Peeter Laurson, elektrooniliselt Jaak Nigul, Tajo Kadajas, Heljo Pikhof ja Margus Maidla"	""	"abilinnapead Jarno Laur ja  Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000223BC2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D81003DA0CE?OpenDocument"	"345"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"11"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni e-koosolek"	"06.11.2014"	"00:00"	"Elektrooniline koosolek (seisukoha saatmise tähtaeg 06.11.2014 kl 15.00)"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Mati Tolmoff, Joel Luhamets, Evert Rööpson, Lemmit Kaplinski, Igor Rosenfeld, Jaan Vaiksaar, Gea Kangilaski, Natalja Trošina, Priit Tannik, Tarmo Kikerpill"	"Merle Jääger, Rein Kilk, Ragnar Kekkonen, Martin Parmas"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000223BC2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D880050D617?OpenDocument"	"345"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"12"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"07.11.2014"	"09:00 - 09:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Tõnu Ints, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Olev Raju, Raimond Tamm, Väino Kull, Peeter Laurson, elektrooniliselt Jaak Nigul, Tajo Kadajas, Heljo Pikhof ja Margus Maidla"	""	"abilinnapead Jarno Laur ja  Vladimir Šokman, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D900022327F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7400413D1C?OpenDocument"	"346"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"05.11.2014"	"17:00 - 18:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Toomas Kapp, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Udo Viilukas, Triin Lukk; e-posti teel Toivo Maimets, Triin Anette Kaasik"	"Tarmo Noop"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000222A79?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7400413D1C?OpenDocument"	"347"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"05.11.2014"	"17:00 - 18:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Toomas Kapp, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Udo Viilukas, Triin Lukk; e-posti teel Toivo Maimets, Triin Anette Kaasik"	"Tarmo Noop"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000222283?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7400413D1C?OpenDocument"	"348"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"05.11.2014"	"17:00 - 18:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Toomas Kapp, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Udo Viilukas, Triin Lukk; e-posti teel Toivo Maimets, Triin Anette Kaasik"	"Tarmo Noop"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000221914?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7400413D1C?OpenDocument"	"349"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"05.11.2014"	"17:00 - 18:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Toomas Kapp, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Udo Viilukas, Triin Lukk; e-posti teel Toivo Maimets, Triin Anette Kaasik"	"Tarmo Noop"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D9000220729?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D7400413D1C?OpenDocument"	"350"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"19"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"05.11.2014"	"17:00 - 18:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Jüri-Ott Salm, Verni Loodmaa, Kadri Leetmaa, Toomas Kapp, Elmut Paavel, Tarmo Punger, Artjom Suvorov, Paul Post, Veljo Ipits, Udo Viilukas, Triin Lukk; e-posti teel Toivo Maimets, Triin Anette Kaasik"	"Tarmo Noop"	"abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse juhataja-linnaarhitekt Tõnis Arjus, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse spetsialist Aire Priks"	"Allkirjastatud"
